tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt11753696,movie,Little Girl,Petite fille,0,2020,,88,"Biography,Documentary",7.6,1637
tt1175491,movie,W.,W.,0,2008,,129,"Biography,Comedy,Drama",6.3,51575
tt1175505,movie,Ladies,Lejdis,0,2008,,134,Comedy,5.4,2356
tt1175506,movie,Me and Orson Welles,Me and Orson Welles,0,2008,,114,"Comedy,Drama",6.7,12353
tt11755300,movie,Golondaaj,Golondaaj,0,2021,,150,Sport,7.2,2450
tt11755740,movie,Texas Chainsaw Massacre,Texas Chainsaw Massacre,0,2022,,81,"Crime,Drama,Horror",4.7,70735
tt1175709,movie,All Good Things,All Good Things,0,2010,,101,"Crime,Drama,Mystery",6.2,64000
tt1175713,movie,The Family Tree,The Family Tree,0,2011,,87,"Comedy,Drama",5.4,2165
tt11758792,movie,Reloaded,Reloaded,0,2021,,45,"Action,Crime,Romance",4.4,1429
tt11760270,movie,Bir,Bir,0,2020,,142,"Action,Drama,Thriller",6.0,1162
tt1176096,movie,Night and Day,Bamgwa nat,0,2008,,144,Drama,7.1,1442
tt1176142,movie,The Class 2,Çilgin Dersane: Kampta,0,2008,,110,Comedy,2.0,1934
tt11762114,movie,Mean Girls,Mean Girls,0,2024,,112,"Comedy,Musical",5.5,41519
tt11762434,movie,Cosmic Sin,Cosmic Sin,0,2021,,88,"Action,Sci-Fi",2.5,16093
tt1176244,movie,Valentino: The Last Emperor,Valentino: The Last Emperor,0,2008,,96,Documentary,7.2,2029
tt1176251,movie,Gigantic,Gigantic,0,2008,,98,"Comedy,Drama,Romance",6.0,10159
tt1176252,movie,Hunger,Hunger,0,2009,,101,"Action,Crime,Horror",5.2,6046
tt11763296,movie,Decrypted,Decrypted,0,2021,,112,"Comedy,Drama",4.1,2007
tt1176416,movie,Tetsuo: The Bullet Man,Tetsuo: The Bullet Man,0,2009,,71,"Action,Horror,Sci-Fi",5.4,2466
tt11766802,movie,Dance with Me,"Jahan, Ba Man Beraghs",0,2019,,94,"Comedy,Drama,Fantasy",6.8,3672
tt1176724,movie,Across the Hall,Across the Hall,0,2009,,93,"Horror,Mystery,Thriller",5.8,5084
tt1176726,movie,Cocaine Cowboys 2,Cocaine Cowboys 2,0,2008,,97,"Crime,Documentary,History",6.7,3243
tt1176727,movie,The End of the Line,The End of the Line,0,2009,,85,Documentary,7.5,1118
tt1176740,movie,Away We Go,Away We Go,0,2009,,98,"Comedy,Drama,Romance",7.0,56711
tt11767484,movie,Drown,Shena-ye Parvaneh,0,2020,,120,"Crime,Drama,Mystery",7.4,6897
tt11767722,movie,Sun Children,Khorshid,0,2020,,99,Drama,7.1,4545
tt11767724,movie,Skunk,Skunk,0,2023,,105,Drama,7.3,2172
tt11768008,movie,Poppy Field,Câmp de maci,0,2020,,81,Drama,6.1,1748
tt11768018,movie,Day Zero,Rooze Sefr,0,2020,,110,"Action,Drama,Thriller",6.1,1451
tt11769162,movie,Santana,Santana,0,2020,,106,"Action,Drama",3.9,1103
tt1176954,movie,Eldorado,Eldorado,0,2008,,80,"Comedy,Drama",6.6,2255
tt1176960,movie,One Two Three,One Two Three,0,2008,,135,"Comedy,Crime",5.6,3539
tt1176963,movie,Weekend with my Mother,Weekend cu mama,0,2009,,87,Drama,7.0,1176
tt11771006,movie,Birds of Paradise,Birds of Paradise,0,2021,,113,Drama,5.9,3380
tt11771704,movie,Between Two Dawns,Iki Safak Arasinda,0,2021,,87,Drama,7.0,2347
tt11772600,movie,Rocky,Rocky,0,2021,,129,"Action,Drama",7.8,1787
tt11772746,movie,Thiruchitrambalam,Thiruchitrambalam,0,2022,,131,"Comedy,Drama,Musical",7.9,18996
tt11772966,movie,Atabai,Atabai,0,2020,,105,"Drama,Family,Romance",6.5,1174
tt11773276,movie,Krishna and His Leela,Krishna and His Leela,0,2020,,125,"Comedy,Romance",5.9,1849
tt11773308,movie,Ranga Maarthaanda,Rangamarthanda,0,2023,,153,Drama,8.0,6283
tt11773378,movie,Akhanda,Akhanda,0,2021,,167,"Action,Drama,Fantasy",6.7,20380
tt11773456,movie,Naandhi,Naandhi,0,2021,,146,"Crime,Drama,Thriller",7.8,4913
tt11773484,movie,Ballad of a White Cow,Ghasideyeh gave sefid,0,2020,,105,Drama,7.1,3121
tt11773810,movie,Invitation to a Murder,Invitation to a Murder,0,2023,,92,"Crime,Mystery,Thriller",5.2,8529
tt11777040,movie,Time to Hunt,Sanyangeui sigan,0,2020,,134,"Action,Crime,Drama",6.3,7841
tt11777460,movie,Sri Bharatha Baahubali,Sri Bharatha Baahubali,0,2020,,164,Comedy,4.0,1175
tt11777738,movie,A Hero,Ghahreman,0,2021,,127,Drama,7.5,33295
tt11778102,movie,Mousa,Mousa,0,2021,,105,"Action,Drama,Fantasy",6.0,2159
tt11778118,movie,Vicious Fun,Vicious Fun,0,2020,,101,"Comedy,Horror",6.5,9320
tt11778144,movie,The Knower,El-Aref,0,2021,,110,"Action,Crime,Thriller",6.2,2290
tt11778272,movie,Crock of Gold: A Few Rounds with Shane MacGowan,Crock of Gold: A Few Rounds with Shane MacGowan,0,2020,,124,"Biography,Documentary,Music",7.7,2202
tt11779616,movie,Shivaji Surathkal,Shivaji Surathkal,0,2020,,124,"Drama,Mystery,Thriller",7.1,2108
tt1178197,movie,The World is Big and Salvation Lurks Around the Corner,Svetat e golyam i spasenie debne otvsyakade,0,2008,,105,Drama,7.9,6250
tt11783766,movie,Ram Setu,Ram Setu,0,2022,,140,"Action,Adventure,Thriller",5.3,19159
tt11783988,movie,Moneyboys,Moneyboys,0,2021,,120,Drama,6.4,1343
tt11786386,movie,Light,Light,0,2024,,93,Sci-Fi,2.6,1326
tt1178640,movie,Beer for My Horses,Beer for My Horses,0,2008,,86,"Action,Comedy,Crime",4.9,2045
tt1178654,movie,The Paranoids,Los paranoicos,0,2008,,98,Comedy,6.7,1089
tt1178663,movie,Whatever Works,Whatever Works,0,2009,,93,"Comedy,Romance",7.1,79365
tt1178665,movie,A Walk in the Woods,A Walk in the Woods,0,2015,,104,"Adventure,Biography,Comedy",6.4,32400
tt11788956,movie,Habit,Habit,0,2021,,81,"Action,Comedy,Drama",2.9,1592
tt1179025,movie,The Extraordinary Adventures of Adèle Blanc-Sec,Les aventures extraordinaires d'Adèle Blanc-Sec,0,2010,,107,"Action,Adventure,Comedy",6.3,24590
tt1179031,movie,Cold in July,Cold in July,0,2014,,109,"Crime,Thriller",6.7,39734
tt1179034,movie,From Paris with Love,From Paris with Love,0,2010,,92,"Action,Crime,Thriller",6.4,127590
tt1179056,movie,A Nightmare on Elm Street,A Nightmare on Elm Street,0,2010,,95,"Crime,Drama,Horror",5.2,115323
tt1179067,movie,The Best Movie,Samyy luchshiy film,0,2008,,110,Comedy,3.1,3127
tt1179069,movie,6 Souls,6 Souls,0,2010,,112,"Horror,Mystery,Thriller",6.0,39222
tt1179071,movie,The Orphan Killer,The Orphan Killer,0,2011,,83,Horror,3.8,1850
tt11790780,movie,The Alpinist,The Alpinist,0,2021,,92,"Biography,Documentary,Sport",7.9,17135
tt11791964,movie,Old Monk,Old Monk,0,2022,,129,"Comedy,Romance",6.6,1510
tt1179258,movie,Chéri,Chéri,0,2009,,86,"Comedy,Drama,Romance",6.1,12141
tt1179259,movie,Buddies,Colegas,0,2012,,94,"Adventure,Comedy,Drama",6.5,1167
tt11792734,movie,Leyla Everlasting,9 Kere Leyla,0,2020,,112,Comedy,3.7,8345
tt11795652,movie,Wildhood,Wildhood,0,2021,,108,"Drama,Romance",7.0,2302
tt11797376,movie,Lost & Found,Objetos,0,2022,,100,"Crime,Drama,Thriller",5.5,1822
tt1179773,movie,Summer Days with Coo,Kappa no Kû to natsuyasumi,0,2007,,138,"Adventure,Animation,Comedy",7.4,2392
tt1179781,movie,Mission Istaanbul: Darr Ke Aagey Jeet Hai!,Mission Istaanbul: Darr Ke Aagey Jeet Hai!,0,2008,,130,"Action,Adventure,Drama",3.5,1353
tt1179782,movie,Mithya,Mithya,0,2008,,110,"Comedy,Crime,Thriller",7.0,2377
tt1179793,movie,Summer Book,Tatil Kitabi,0,2008,,92,Drama,6.2,1175
tt1179794,movie,Timer,TiMER,0,2009,,99,"Comedy,Drama,Romance",6.4,14927
tt1179855,movie,Go Fast,Go Fast,0,2008,,110,"Action,Crime,Drama",5.8,2110
tt1179891,movie,My Bloody Valentine,My Bloody Valentine,0,2009,,101,"Horror,Mystery,Thriller",5.5,65373
tt1179904,movie,Paranormal Activity,Paranormal Activity,0,2007,,86,"Horror,Mystery",6.3,272872
tt1179933,movie,10 Cloverfield Lane,10 Cloverfield Lane,0,2016,,103,"Drama,Horror,Sci-Fi",7.2,386043
tt1179947,movie,American: The Bill Hicks Story,American: The Bill Hicks Story,0,2009,,102,"Animation,Biography,Comedy",7.7,5085
tt11799790,movie,Sabar Ini Ujian,Sabar Ini Ujian,0,2020,,126,"Comedy,Drama,Fantasy",7.7,2063
tt11799822,movie,Miracle in Cell No. 7,Miracle in Cell No. 7,0,2022,,145,"Comedy,Drama,Family",7.7,1361
tt11800272,movie,Mohan Kumar Fans,Mohan Kumar Fans,0,2021,,126,Drama,5.5,1038
tt11802992,movie,Given,Eiga Given,0,2020,,59,"Animation,Drama,Music",7.7,3349
tt1180304,movie,Doraemon the Movie: Nobita and the Green Giant Legend,Doraemon: Nobita to midori no kyojinden,0,2008,,112,"Adventure,Animation,Comedy",6.7,1460
tt11803064,movie,Hunting Souls,Hunting Souls,0,2022,,97,"Drama,Horror,Mystery",3.9,2217
tt11804152,movie,Till Death,Till Death,0,2021,,91,"Horror,Thriller",5.9,31442
tt1180583,movie,Vaaranam Aayiram,Vaaranam Aayiram,0,2008,,169,"Action,Drama,Musical",8.2,15901
tt11807762,movie,The Enshrined Saint,Saheb el-Maqam,0,2020,,110,"Comedy,Drama",6.0,1156
tt11807888,movie,The Grandmother,La abuela,0,2021,,100,Horror,5.9,6382
tt11808270,movie,Death Files,Death Files,0,2020,,47,"Fantasy,Horror,Thriller",3.2,1068
tt11809034,movie,Rurouni Kenshin: Final Chapter Part I - The Final,Rurôni Kenshin: Sai shûshô - The Final,0,2021,,138,"Action,Adventure,Drama",7.2,12273
tt11810546,movie,Beyond the Dream,Waan'oi,0,2019,,119,"Drama,Romance",7.1,1118
tt11813216,movie,The Banshees of Inisherin,The Banshees of Inisherin,0,2022,,114,"Comedy,Drama",7.6,297261
tt11815960,movie,The Superdeep,Kolskaya sverhglubokaya,0,2020,,115,"Horror,Mystery,Sci-Fi",4.9,6801
tt11816092,movie,Hum Do Hamare Do,Hum Do Hamare Do,0,2021,,128,Comedy,6.1,8245
tt1181614,movie,Wuthering Heights,Wuthering Heights,0,2011,,129,"Drama,Romance",6.0,12613
tt1181791,movie,Black Death,Black Death,0,2010,,102,"Action,Drama,History",6.4,54739
tt1181795,movie,Bunraku,Bunraku,0,2010,,124,"Action,Drama,Thriller",6.1,21081
tt1181840,movie,Jack and the Cuckoo-Clock Heart,Jack et la mécanique du coeur,0,2013,,94,"Adventure,Animation,Drama",6.9,8251
tt11818818,movie,God's Country,God's Country,0,2022,,102,Thriller,5.6,4955
tt1181919,movie,20th Century Boys 3: Redemption,20-seiki shônen: Saishû-shô - Bokura no hata,0,2009,,156,"Adventure,Fantasy",6.5,1351
tt1181920,movie,20th Century Boys 2: The Last Hope,20-seiki shônen: Dai 2 shô - Saigo no kibô,0,2009,,139,"Drama,Fantasy",6.3,2087
tt1181927,movie,The Bone Man,Der Knochenmann,0,2009,,127,"Comedy,Crime,Thriller",7.4,5048
tt11819890,movie,Pokémon the Movie: Secrets of the Jungle,Gekijouban Poketto monsutâ: koko,0,2020,,99,"Action,Adventure,Animation",6.4,3051
tt11820950,movie,The Portable Door,The Portable Door,0,2023,,116,"Adventure,Comedy,Fantasy",6.2,12784
tt11821818,movie,Double Dad,Pai em Dobro,0,2021,,103,"Comedy,Drama,Family",5.7,1675
tt11821912,movie,Devara Part 1,Devara: Part 1,0,2024,,176,"Action,Adventure,Drama",6.0,23687
tt1182345,movie,Moon,Moon,0,2009,,97,"Drama,Mystery,Sci-Fi",7.8,396531
tt1182350,movie,You Will Meet a Tall Dark Stranger,You Will Meet a Tall Dark Stranger,0,2010,,98,"Comedy,Drama,Romance",6.3,48885
tt1182609,movie,Direct Contact,Direct Contact,0,2009,,90,"Action,Thriller",4.2,3265
tt11826240,movie,Lalitham Sundharam,Lalitham Sundharam,0,2022,,120,"Comedy,Drama,Family",6.1,2016
tt11826450,movie,Lady of the Manor,Lady of the Manor,0,2021,,96,"Comedy,Mystery",5.4,2625
tt11827628,movie,Memory,Memory,0,2022,,114,"Action,Crime,Thriller",5.8,42344
tt11827806,movie,So Much Love to Give,Corazón loco,0,2020,,108,Comedy,5.3,1687
tt1182884,movie,Dulha Mil Gaya,Dulha Mil Gaya,0,2010,,152,"Comedy,Drama,Romance",4.3,3031
tt1182908,movie,Krazzy 4,Krazzy 4,0,2008,,110,"Comedy,Crime,Drama",4.3,2564
tt11829142,movie,Not Me,Not Me,0,2021,,105,"Comedy,Drama,Fantasy",5.2,1888
tt1182921,movie,Ninja,Ninja,0,2009,,86,"Action,Thriller",5.5,14839
tt1182924,movie,A Pain in the Ass,L'emmerdeur,0,2008,,86,"Comedy,Crime",5.3,1103
tt1182937,movie,Rab Ne Bana Di Jodi,Rab Ne Bana Di Jodi,0,2008,,167,"Comedy,Drama,Music",7.2,59860
tt1182972,movie,Bachna Ae Haseeno,Bachna Ae Haseeno,0,2008,,152,"Comedy,Drama,Romance",6.2,13640
tt11832046,movie,PAW Patrol: The Movie,PAW Patrol: The Movie,0,2021,,86,"Action,Adventure,Animation",6.1,9710
tt1183251,movie,Beyond a Reasonable Doubt,Beyond a Reasonable Doubt,0,2009,,106,"Crime,Drama,Mystery",5.8,14604
tt1183252,movie,Chocolate,Chocolate,0,2008,,110,"Action,Drama",6.9,19767
tt1183276,movie,The Horde,La horde,0,2009,,90,"Action,Horror",5.9,17175
tt11833408,movie,The Minute You Wake up Dead,The Minute You Wake Up Dead,0,2022,,90,"Crime,Drama,Mystery",4.5,3634
tt1183352,movie,Ana and Bruno,Ana y Bruno,0,2017,,96,"Action,Adventure,Animation",6.7,1149
tt11833648,movie,The Book of Sun,Shams Al-Ma'arif,0,2020,,120,Comedy,7.9,12863
tt1183374,movie,Pet,Pet,0,2016,,94,"Crime,Horror,Thriller",5.7,20485
tt1183478,movie,Basic Slaughter,Basic Slaughter,0,2007,,62,Horror,4.9,1379
tt11835714,movie,Dune Drifter,Dune Drifter,0,2020,,98,"Action,Drama,Sci-Fi",3.6,1720
tt1183665,movie,Cracks,Cracks,0,2009,,104,"Drama,Mystery,Thriller",6.6,22221
tt1183672,movie,The Girl on the Train,La fille du RER,0,2009,,97,Drama,6.0,1742
tt1183732,movie,Tokyo Gore Police,Tôkyô zankoku keisatsu,0,2008,,110,"Action,Adventure,Comedy",5.9,14000
tt1183907,movie,Murari,Murari,0,2001,,180,"Action,Drama,Romance",7.8,4921
tt1183908,movie,New Town Killers,New Town Killers,0,2008,,100,"Action,Crime,Drama",5.6,1876
tt1183911,movie,Mr. Nice,Mr. Nice,0,2010,,121,"Biography,Comedy,Crime",6.4,8272
tt1183917,movie,Teen Patti,Teen Patti,0,2010,,140,"Crime,Drama,Thriller",4.2,1683
tt1183919,movie,Marley,Marley,0,2012,,144,"Biography,Documentary,Music",7.9,14987
tt1183921,movie,The Vicious Kind,The Vicious Kind,0,2009,,92,"Comedy,Drama",6.8,8348
tt1183923,movie,Welcome to the Rileys,Welcome to the Rileys,0,2010,,110,Drama,6.9,26026
tt1183946,movie,The Stoneman Murders,The Stoneman Murders,0,2009,,95,"Crime,Drama,Mystery",7.3,3946
tt11840988,movie,Antidote,Antidote,0,2021,,87,"Horror,Thriller",4.9,1877
tt11847410,movie,The Fallout,The Fallout,0,2021,,96,Drama,7.0,43363
tt11847972,movie,Breaking Up in Rome,Lasciarsi un giorno a Roma,0,2021,,112,"Comedy,Romance",6.5,1228
tt11851430,movie,Ballad for a Pierced Heart,I balada tis trypias kardias,0,2020,,137,"Comedy,Crime,Drama",6.8,2862
tt11851548,movie,Orphan: First Kill,Orphan: First Kill,0,2022,,99,"Crime,Drama,Horror",5.9,54370
tt11851698,movie,Dio: Dreamers Never Die,Dio: Dreamers Never Die,0,2022,,127,"Biography,Documentary,Music",8.4,1761
tt1185242,movie,Finding Bliss,Finding Bliss,0,2009,,96,"Comedy,Romance",5.2,2713
tt1185264,movie,Red Mist,Freakdog,0,2008,,82,"Fantasy,Horror,Sci-Fi",4.9,3111
tt1185266,movie,Stan Helsing,Stan Helsing,0,2009,,90,"Comedy,Fantasy,Horror",3.6,15972
tt1185344,movie,Princess Kaiulani,Princess Ka'iulani,0,2009,,130,"Biography,Drama,History",6.2,1995
tt1185371,movie,Corman's World: Exploits of a Hollywood Rebel,Corman's World: Exploits of a Hollywood Rebel,0,2011,,95,"Biography,Documentary",7.5,2872
tt1185376,movie,Map of the Sounds of Tokyo,Map of the Sounds of Tokyo,0,2009,,109,"Drama,Thriller",5.9,2606
tt1185412,movie,Veer,Veer,0,2010,,169,"Action,Adventure,Drama",4.6,10198
tt1185416,movie,When in Rome,When in Rome,0,2010,,91,"Comedy,Romance",5.5,67208
tt1185418,movie,The Wrecking Crew!,The Wrecking Crew!,0,2008,,101,"Documentary,History,Music",7.7,4259
tt1185420,movie,Dostana,Dostana,0,2008,,145,"Comedy,Drama,Romance",6.4,17366
tt1185431,movie,My One and Only,My One and Only,0,2009,,108,"Adventure,Biography,Comedy",6.5,10006
tt1185442,movie,Kurbaan,Kurbaan,0,2009,,161,"Action,Crime,Drama",5.7,5818
tt1185616,movie,Waltz with Bashir,Vals Im Bashir,0,2008,,90,"Animation,Biography,Documentary",8.0,62760
tt1185834,movie,Star Wars: The Clone Wars,Star Wars: The Clone Wars,0,2008,,98,"Action,Adventure,Animation",6.0,83195
tt1185836,movie,Adam,Adam,0,2009,,99,"Comedy,Drama,Romance",7.1,36857
tt11858890,movie,The Creator,The Creator,0,2023,,133,"Action,Adventure,Drama",6.7,199679
tt11859012,movie,The Girl Who Got Away,The Girl Who Got Away,0,2021,,116,"Horror,Thriller",5.2,9588
tt1186248,movie,Nights and Weekends,Nights and Weekends,0,2008,,80,"Drama,Romance",5.8,2052
tt11863046,movie,The Edge of All We Know,The Edge of All We Know,0,2020,,99,Documentary,6.6,3642
tt1186357,movie,The Outlaw,Lope,0,2010,,106,"Biography,Drama,History",6.0,1210
tt1186366,movie,Morphine,Morfiy,0,2008,,110,Drama,7.2,4744
tt1186367,movie,Ninja Assassin,Ninja Assassin,0,2009,,99,"Action,Thriller",6.3,79997
tt1186369,movie,Lorna's Silence,Le Silence de Lorna,0,2008,,105,Drama,7.1,9446
tt1186370,movie,Spread,Spread,0,2009,,97,"Comedy,Drama,Romance",5.8,43434
tt1186371,movie,The Storm Warriors,Fung wan II,0,2009,,111,"Action,Adventure,Fantasy",5.2,1946
tt11866324,movie,Prey,Prey,0,2022,,100,"Action,Adventure,Horror",7.1,274571
tt11866370,movie,Aranmanai 3,Aranmanai 3,0,2021,,155,"Comedy,Drama,Horror",4.1,1571
tt11866940,movie,Oruthee,Oruthee,0,2022,,135,"Drama,Family,Thriller",7.3,1493
tt1186788,movie,Baby on Board,Baby on Board,0,2009,,95,"Comedy,Romance",4.2,3659
tt11867884,movie,We Broke Up,We Broke Up,0,2021,,80,"Comedy,Drama",5.2,1562
tt1186803,movie,An Empress and the Warriors,Jiang shan mei ren,0,2008,,99,"Action,Drama,History",5.8,4263
tt1186830,movie,Agora,Agora,0,2009,,127,"Adventure,Biography,Drama",7.1,76625
tt1187041,movie,The Answer Man,Arlen Faber,0,2009,,95,"Comedy,Romance",6.4,7838
tt1187043,movie,3 Idiots,3 Idiots,0,2009,,170,"Comedy,Drama",8.4,484671
tt1187044,movie,The Maid,La nana,0,2009,,95,"Comedy,Drama",7.3,6857
tt1187047,movie,1½ Knights - In Search of the Ravishing Princess Herzelinde,1 1/2 Ritter - Auf der Suche nach der hinreißenden Herzelinde,0,2008,,115,"Adventure,Comedy",3.7,2659
tt1187064,movie,Triangle,Triangle,0,2009,,99,"Fantasy,Mystery,Sci-Fi",6.9,149850
tt11871074,movie,Girls to Buy,Dziewczyny z Dubaju,0,2021,,146,"Action,Crime,Drama",5.3,4476
tt11872780,movie,Yung Lean: In My Head,Yung Lean: In My Head,0,2020,,96,"Biography,Documentary,Music",7.2,1082
tt11873440,movie,Heropanti 2,Heropanti 2,0,2022,,145,"Action,Comedy,Crime",2.2,28239
tt11873472,movie,Neptune Frost,Neptune Frost,0,2021,,105,"Fantasy,Musical,Romance",6.5,1301
tt11874226,movie,David Byrne's American Utopia,American Utopia,0,2020,,105,"Documentary,Music,Musical",8.2,5933
tt11876896,movie,Torn,Torn,0,2021,,92,Documentary,7.4,2226
tt11877386,movie,Caravaggio's Shadow,L'ombra di Caravaggio,0,2022,,120,"Biography,Drama,History",6.5,2122
tt11879338,movie,Tasleem Ahaly,Taslim Ahali,0,2022,,110,"Comedy,Thriller",6.4,1470
tt1188113,movie,Peacock,Peacock,0,2010,,90,"Drama,Mystery,Thriller",6.2,13345
tt11881160,movie,Gaia,Gaia,0,2021,,96,"Drama,Fantasy,Horror",5.6,7838
tt11883966,movie,Farah,Farah,0,2022,,119,"Drama,Thriller",6.5,1215
tt1188729,movie,Pandorum,Pandorum,0,2009,,108,"Action,Horror,Mystery",6.7,168416
tt11887316,movie,The Teacher Who Promised the Sea,El maestro que prometió el mar,0,2023,,105,"Biography,Drama",7.5,4100
tt1188982,movie,Jai Ho,Jai Ho,0,2014,,135,"Action,Drama",5.1,22786
tt1188983,movie,Inspector Bellamy,Bellamy,0,2009,,110,"Crime,Drama,Thriller",5.9,2325
tt1188985,movie,3some,Castillos de cartón,0,2009,,94,"Drama,Romance",5.6,1738
tt1188988,movie,Ex,Ex,0,2009,,120,"Comedy,Romance",6.2,2353
tt1188990,movie,Cold Prey 2,Fritt vilt II,0,2008,,90,"Horror,Thriller",6.1,10748
tt1188992,movie,The House of Branching Love,Haarautuvan rakkauden talo,0,2009,,102,"Comedy,Drama",6.4,1427
tt1188996,movie,My Name Is Khan,My Name Is Khan,0,2010,,165,"Drama,Romance",7.9,123517
tt1188998,movie,Forbidden Fruit,Kielletty hedelmä,0,2009,,104,Drama,6.3,2243
tt1189004,movie,Radeloos,Radeloos,0,2008,,115,"Drama,Family",5.9,1467
tt1189006,movie,Toonpur Ka Superrhero,Toonpur Ka Superrhero,0,2010,,95,"Action,Adventure,Animation",5.0,5235
tt1189008,movie,The Silent Army,Wit licht,0,2008,,115,"Drama,Thriller",5.9,1232
tt11890562,movie,Concrete shark,Concrete shark,0,2020,,45,"Action,Comedy,Horror",6.4,1123
tt1189073,movie,The Skin I Live In,La piel que habito,0,2011,,120,"Drama,Mystery,Thriller",7.6,180978
tt1189076,movie,Ricky,Ricky,0,2009,,89,"Comedy,Drama,Fantasy",5.8,3395
tt11891246,movie,Lullaby,Lullaby,0,2022,,89,Horror,4.9,3208
tt11891850,movie,Hard Truths,Hard Truths,0,2024,,97,"Comedy,Drama",7.1,9314
tt11891870,movie,Biriyaani,Biriyaani,0,2019,,95,Drama,7.2,1479
tt11892272,movie,The Laws of the Border,Las leyes de la frontera,0,2021,,127,Thriller,6.9,5623
tt11892482,movie,All the Moons,Ilargi Guztiak,0,2020,,102,"Drama,Fantasy,Horror",6.6,1391
tt1189259,movie,The Pleasure of Being Robbed,The Pleasure of Being Robbed,0,2008,,71,Drama,6.1,2250
tt11892916,movie,Security,Security,0,2021,,118,Thriller,5.1,2609
tt11893274,movie,Downfall: The Case Against Boeing,Downfall: The Case Against Boeing,0,2022,,89,Documentary,7.4,14775
tt1189340,movie,The Lincoln Lawyer,The Lincoln Lawyer,0,2011,,118,"Crime,Drama,Mystery",7.3,271061
tt11893676,movie,Lord of Misrule,Lord of Misrule,0,2023,,104,Horror,5.3,3439
tt1189383,movie,The Masked Gang: Cyprus,Maskeli Besler: Kibris,0,2008,,87,Comedy,3.3,6216
tt11897340,movie,Huda's Salon,Salon Huda,0,2021,,91,"Drama,Thriller",6.3,1408
tt11897478,movie,The Stranger,The Stranger,0,2022,,117,"Crime,Drama,Thriller",6.6,30809
tt11898882,movie,Ocean Boy,Bosch & Rockit,0,2022,,106,"Crime,Drama",6.0,1022
tt1189893,movie,Ilya and the Robber,Ilya Muromets i Solovey Razboynik,0,2007,,80,"Adventure,Animation,Comedy",6.8,2767
tt11900398,movie,Ashiap Man,Ashiap Man,0,2022,,102,"Action,Adventure,Comedy",3.4,2611
tt11900404,movie,Caught in the Net,V síti,0,2020,,100,"Crime,Documentary",8.0,2067
tt1190072,movie,The Hunter,Shekarchi,0,2010,,90,"Drama,Thriller",6.2,1617
tt1190080,movie,2012,2012,0,2009,,158,"Action,Adventure,Sci-Fi",5.9,423385
tt11903004,movie,Hotel Belgrade,Otel «Belgrad»,0,2020,,106,"Comedy,Romance",6.2,2145
tt1190536,movie,Black Dynamite,Black Dynamite,0,2009,,84,"Action,Comedy",7.4,54555
tt1190539,movie,The Chaser,Chugyeokja,0,2008,,125,"Action,Crime,Drama",7.8,81316
tt1190545,movie,Animal Crossing: The Movie,Gekijô-ban Dôbutsu no Mori,0,2006,,87,"Animation,Comedy,Drama",6.6,1083
tt11905462,movie,Athlete A,Athlete A,0,2020,,103,"Crime,Documentary,Sport",7.6,13510
tt11905514,movie,Kubrick by Kubrick,Kubrick by Kubrick,0,2020,,73,Documentary,7.1,3168
